S_INFO_WINDCODE,date,S_DQ_PRECLOSE,Open_price,High_price,Low_price,Close_price,S_DQ_CHANGE,S_DQ_PCTCHANGE,group_volume,group_turnover,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUSCODE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_ADJCLOSE_BACKWARD,OPMODE,group_time,return,y1,volume_spike,price_jump_probability,trade_continuation,relative_volatility_index,MFI,RSI,SRSI,PVI,VHF,CVI,CMO,VIDYA,UI,ACD,TS,MACD,VMACD,TMACD,QST,DDI,KVO,KVO_signal
002594.SZ,20210325,162.74,157.0,163.45,155.6,161.2,-1.54,-0.9463,256190.64,4082120.997,165.98,160.12,166.7,158.7,164.41,1.019895,159.3392,-1,179.01,146.47,160.37,1,1,-0.009462947032075841,0,0.7581203728471009,1.0,1.0,49.999999999995225,38.69936603227903,29.802931122531213,23.94780145212198,9046.532110059603,0.5245273155005663,-57.418070176096506,-31.331390108856183,206.74547142832208,28.402576697476302,3701.94,-4.0,-1.5315393232213523,-19457.941810536373,0.0,-0.9510000000000005,-39.16899091754274,-2985959.7754560523,-3694978.9377391487
002594.SZ,20210326,161.2,163.01,172.0,162.9,170.99,9.79,6.0732,328530.32,5528686.167,164.41,166.25,175.42,166.14,174.39,1.019895,168.2854,-1,177.32,145.08,170.11,1,1,0.06073200992555838,1,0.9887699597357813,1.0,1.0,49.99999999999502,44.84053776944812,38.057213643575885,100.0,9595.946187959626,0.534730858056493,-52.9657117746568,-20.97967547733085,205.40003859226158,28.116048147949748,3653.89,-2.0,0.06216092284412511,-2284.053421639779,0.0,-0.5905000000000001,-25.173954442247123,-1972112.007990392,-3448855.090632184
002594.SZ,20210329,170.99,170.01,170.48,164.8,168.1,-2.89,-1.6902,234728.64,3941708.905,174.39,173.39,173.87,168.08,171.44,1.019895,167.9262,-1,188.09,153.89,167.23,1,1,-0.01690157319141483,0,0.7255743726982102,1.0,1.0,49.99999999999482,38.80191531851405,36.68583131065768,83.38580816174151,9595.946187959626,0.5911233307148465,-58.09726723227719,-22.868820372535765,204.03004050808485,28.090993075131113,3627.61,-4.0,0.9508501029917831,-2584.1516483307205,0.0,-1.1810000000000003,-30.021302495435187,-2317768.751670534,-3287271.327923377
002594.SZ,20210330,168.1,161.0,169.0,159.1,169.0,0.9,0.5354,338930.9,5574391.479,171.44,164.2,172.36,162.27,172.36,1.019895,164.4699,-1,184.91,151.29,168.13,1,1,0.005353955978584235,1,1.082745651288532,1.0,1.0,49.99999999999459,32.299288976114184,37.441853917211695,92.5449640862752,9647.322461422824,0.5350156494522689,-52.73373900386268,-21.913390248552467,202.72747998297427,28.035421832230803,3581.49,-4.0,1.832636162059572,11457.313045948104,0.0,-0.6185000000000003,-40.85921804976047,-2877814.03239388,-3228777.428562021
002594.SZ,20210331,169.0,169.21,172.64,162.56,164.51,-4.49,-2.6568,270153.03,4488285.761,172.36,172.58,176.07,165.79,167.78,1.019895,166.1386,-1,185.9,152.1,163.66,1,1,-0.026568047337278133,0,0.8698361109501174,1.0,1.0,49.99999999999435,36.689497689591626,35.1846264203446,65.19882599235618,9647.322461422824,0.47106966121050586,-45.34547450063361,-24.976989502120173,201.3621512201337,27.880847919209575,3542.73,-4.0,1.9717394317995307,11647.225654192502,0.0,-1.091000000000001,-34.28974600188149,-1937552.2898651343,-3044316.6944624656
002594.SZ,20210401,164.51,168.0,171.9,167.01,169.07,4.56,2.7719,299957.8,5089544.668,167.78,171.34,175.32,170.33,172.43,1.019895,169.6754,-1,180.96,148.06,168.2,1,1,0.02771867971551889,1,0.9646999062745807,1.0,1.0,49.999999999994046,42.044277991292034,39.19392277679841,100.0,9914.733502843334,0.44628519158451013,-46.103130209269565,-19.946192980075235,200.13114662868855,27.454287125059064,3497.4900000000002,-2.0,2.788657216181104,15701.37940362608,0.0,-0.7125000000000015,-26.88273795442003,-619642.803539928,-2697934.7100449605
002594.SZ,20210402,169.07,170.99,178.2,168.58,175.87,6.8,4.022,349532.0,6083577.384,172.43,174.39,181.75,171.93,179.37,1.019895,174.0492,-1,185.98,152.16,174.96,1,1,0.0402200272076656,1,1.1326774083187132,1.0,1.0,49.999999999993776,47.79958681543546,44.68850044868422,100.0,10313.504354084445,0.4049097613040944,-45.31775724836411,-12.81759697718413,199.1239346938419,26.816741394342653,3466.56,0.0,4.267139046760995,24452.530254339057,0.0,-0.9185000000000016,-13.665054512665023,627246.430916728,-2222908.832764719
002594.SZ,20210406,175.87,176.8,179.24,172.8,176.09,0.22,0.1251,255909.85,4492985.632,179.37,180.32,182.81,176.24,179.59,1.019895,175.5691,-1,193.46,158.28,175.18,1,1,0.0012509239779381343,1,0.8260490276831396,1.0,1.0,49.99999999999354,55.26020222418587,44.862094981223024,100.0,10313.504354084445,0.38725490196078405,-57.811812041907025,-12.58971686515395,198.16517147798558,25.734667766797912,3442.03,2.0,5.233205815356694,17356.27279287229,0.0,0.027999999999998693,-2.5693730729702438,1603636.9428511397,-1676259.4362481681
002594.SZ,20210407,176.09,177.15,178.08,169.5,170.99,-5.1,-2.8962,281703.5,4848030.064,179.59,180.67,181.62,172.87,174.39,1.019895,172.0969,-1,193.7,158.48,170.11,1,1,-0.028962462377193465,0,0.9613505272088968,1.0,1.0,49.999999999993314,58.344398898822085,41.602440299653594,78.3543448218207,10014.799872252253,0.3917039545289632,-61.17871971384291,-16.69573358584752,197.08716779957967,24.4824400257756,3441.51,2.0,5.136510456228766,15901.28066011548,0.0,-0.19350000000000164,12.26685088325268,1046247.4243556876,-1287329.8847333319
002594.SZ,20210408,170.99,169.0,171.5,167.12,170.48,-0.51,-0.2983,160043.06,2723993.028,174.39,172.36,174.91,170.44,173.87,1.019895,170.2038,-1,188.09,153.89,169.6,1,1,-0.0029826305631909245,0,0.5774520739502434,1.0,1.0,49.99999999999305,53.06755362021229,41.279434392028364,76.2094321915036,10014.799872252253,0.4223497196505406,-60.06021921101689,-17.105616379820376,196.0368893354726,23.349307637199832,3442.33,0.0,4.9529043225817375,-798.1958856590427,0.0,0.020999999999997954,-8.389974511469902,523945.7652241993,-1028576.2204536847
002594.SZ,20210409,170.48,171.9,172.1,166.0,166.72,-3.76,-2.2055,204995.77,3436476.688,173.87,175.32,175.52,169.3,170.04,1.019895,167.6365,-1,187.53,153.43,165.86,1,1,-0.022055373064289063,0,0.7777345630873072,1.0,1.0,49.999999999992724,47.41457163141015,38.88254135294391,60.292924066777786,9793.919724905536,0.43377527788937936,-61.41743404232055,-20.15447366099164,194.922211973752,22.340471083970726,3440.33,-2.0,4.298345650492642,-4909.662533180381,0.0,-0.5390000000000029,-13.172743055555628,-89339.96437072009,-894399.6124418327
002594.SZ,20210412,166.72,166.73,169.39,162.6,163.46,-3.26,-1.9554,201268.0,3320602.667,170.04,170.05,172.76,165.83,166.71,1.019895,164.9841,-1,183.39,150.05,162.62,1,1,-0.019553742802303153,0,0.7879297113753312,1.0,1.0,49.99999999999244,42.16836454196694,36.88288992704297,47.01428891369265,9793.919724905536,0.3314196242171185,-59.151600450198146,-22.74763721907862,193.76481663409177,21.25211532497847,3421.73,-2.0,3.436936962987005,-7117.837471423525,0.0,-0.478000000000003,-22.41075363596306,-659550.291527085,-860849.7094540115
002594.SZ,20210413,163.46,163.48,167.63,163.48,164.01,0.55,0.3365,158578.94,2617908.978,166.71,166.73,170.96,166.73,167.27,1.019895,165.0855,-1,179.81,147.11,163.16,1,1,0.003364737550471064,1,0.6332771411590992,1.0,1.0,49.999999999992205,43.48154129460342,37.467191908274636,50.894331568879124,9793.919724905536,0.358750179160097,-62.190047134627044,-22.043728615626424,192.66025731955864,19.866750216459415,3403.5099999999998,0.0,2.9694922837094744,-12973.923882937219,0.0,-0.23700000000000188,-17.66631591254538,-1097661.8152840314,-894680.0102868715
002594.SZ,20210414,164.01,167.0,171.0,167.0,170.95,6.94,4.2314,298473.17,5057752.083,167.27,170.32,174.4,170.32,174.35,1.019895,169.4542,-1,180.41,147.61,170.07,1,1,0.04231449301871826,1,1.2254663549582854,1.0,1.0,49.999999999991985,44.5460566575007,44.45465298722634,97.29439165534069,10208.344472730938,0.33597315436241576,-61.18423510593183,-13.405763704935014,191.7650272470079,18.388951532484203,3394.15,0.0,3.5823025049502952,2524.1834290780243,0.0,0.015999999999998238,-11.118760757315037,-240164.18425864726,-801177.7494256966
002594.SZ,20210415,170.95,168.5,168.65,163.5,165.5,-5.45,-3.1881,249912.13,4136742.969,174.35,171.85,172.01,166.75,168.79,1.019895,165.5279,-1,188.05,153.86,164.65,1,1,-0.03188066686165536,0,1.005158058691733,1.0,1.0,49.999999999991765,44.34526027389105,40.616391792919565,56.12795679371263,10208.344472730938,0.31468443550414854,-61.442099852163274,-18.19211488397284,190.7418432795829,17.046042765359378,3393.62,-2.0,3.250504543966649,6534.946017139038,0.0,-0.277000000000001,-12.730959891843213,-579627.528468186,-769527.717860338
002594.SZ,20210416,165.5,165.4,166.4,160.33,165.3,-0.2,-0.1208,234599.44,3837152.368,168.79,168.69,169.71,163.52,168.59,1.019895,163.5619,-1,182.05,148.95,164.45,1,1,-0.0012084592145014117,0,0.9367489843656222,1.0,1.0,49.999999999991566,39.98433777657622,40.47827151718279,54.70072120138912,10208.344472730938,0.30280517484308955,-52.53242577432179,-18.366413660314517,189.75283903672357,15.670557572420378,3383.14,-4.0,3.0067147845715176,7364.182258464891,0.0,-0.2700000000000017,-23.53419249970979,-1023304.4726793552,-805781.5399773405
002594.SZ,20210419,165.3,165.0,177.0,164.18,176.05,10.75,6.5033,507350.5,8764759.455,168.59,168.28,180.52,167.45,179.55,1.019895,172.7555,-1,181.83,148.77,175.14,1,1,0.06503327283726557,1,2.0123630843063345,1.0,1.0,49.9999999999914,47.85108051837012,50.267708583469805,100.0,10872.22652404284,0.290346352247605,-34.854012256342955,-5.63276968521397,189.13707762370217,14.311768649001312,3368.77,-2.0,4.221620649377806,42906.156138170074,0.0,0.37499999999999856,-2.300527437998028,-121459.50373678003,-708021.2490858319
002594.SZ,20210420,176.05,175.0,175.0,169.78,171.24,-4.81,-2.7322,375677.03,6460740.489,179.55,178.48,178.48,173.16,174.65,1.019895,171.9759,-1,193.66,158.45,170.36,1,1,-0.027321783584209003,0,1.4199374472318256,1.0,1.0,49.99999999999115,42.69979353390966,46.5764862732008,75.5274003658667,10872.22652404284,0.2828427853553482,-32.791087116917616,-10.183622160826067,188.371624916051,13.39086470411204,3374.81,-4.0,4.2914936734215505,46625.583271853466,0.0,0.11349999999999909,3.3912674862229437,-1144131.3750208206,-770322.6956479732
002594.SZ,20210421,171.24,169.0,170.59,167.17,168.59,-2.65,-1.5475,230488.88,3880491.43,174.65,172.36,173.98,170.5,171.94,1.019895,168.3592,-1,188.36,154.12,167.72,1,1,-0.015475356225181036,0,0.8409773117474095,1.0,1.0,49.999999999990884,42.68767349494133,44.631965414108606,57.894512327552924,10872.22652404284,0.2904176904176905,-40.18005984187597,-12.62719352278159,187.54858868481526,12.65227757511482,3369.87,-4.0,3.9059305619983284,28373.056348550934,0.0,0.4344999999999999,2.629917946560006,-1757812.143631203,-911392.6167884347
002594.SZ,20210422,168.59,170.0,171.78,167.22,168.71,0.12,0.0712,197508.44,3336754.764,171.94,173.38,175.2,170.55,172.07,1.019895,168.9424,-1,185.45,151.73,167.84,1,1,0.0007117859896790257,1,0.7201381716553368,0.9666666666666667,1.0,49.99999999999062,46.67352273818137,44.74446262269226,58.734995949119494,10872.22652404284,0.3139859211050604,-41.392413670073424,-12.481324967937034,186.76347996044905,11.59599105360604,3367.85,-2.0,3.5997682112528295,11562.761806368071,0.0,0.6325000000000003,11.902362557384322,-1119016.723767261,-941053.2034996956
002594.SZ,20210423,168.71,167.18,171.38,166.27,169.25,0.54,0.3201,228827.99,3878511.212,172.07,170.51,174.79,169.58,172.62,1.019895,169.4946,-1,185.58,151.84,168.38,1,1,0.0032007586983580083,1,0.8421258291081857,0.9666666666666667,1.0,49.99999999999038,46.7931263862544,45.28322876839227,62.760199125415916,10907.025897660189,0.2710997442455244,-42.30621056668234,-11.795471186974636,186.02787603293106,10.345372308857744,3370.67,0.0,3.404824493082261,4718.250415117993,0.0,0.5260000000000005,19.17481516813733,-1361177.5846243538,-1001070.9722317897
002594.SZ,20210426,169.25,170.0,173.0,167.25,167.5,-1.75,-1.034,319514.1,5432612.153,172.62,173.38,176.44,170.58,170.83,1.019895,170.0273,-1,186.18,152.33,166.64,1,1,-0.010339734121122546,0,1.181816499371772,0.9666666666666667,1.0,49.99999999999007,46.71621575618732,43.79298268524046,51.62634575463263,10794.250149826184,0.3040000000000002,-43.662960252887125,-13.592776457143843,185.26552254428734,9.484018017970913,3382.4700000000003,-2.0,2.9897645469525536,12045.415919799958,0.0,0.001999999999999602,11.893929546340757,-471788.02761644404,-925459.1230010261
002594.SZ,20210427,167.5,166.0,167.4,163.4,164.94,-2.56,-1.5284,255639.21,4211994.738,170.83,169.3,170.73,166.65,168.22,1.019895,164.7633,-1,184.25,150.75,164.09,1,1,-0.015283582089552272,0,0.9471358145993474,0.9666666666666667,1.0,49.999999999989754,46.57073516488447,41.63444335408732,35.49957268014871,10794.250149826184,0.30552184466019444,-43.56090254008779,-16.221482044307223,184.45464532741332,8.424646386461639,3378.98,-2.0,2.348299248173973,8116.114014462117,0.0,0.04449999999999932,2.04638472032736,-952651.8243533066,-929343.7946227805
002594.SZ,20210428,164.94,164.86,168.54,162.96,165.5,0.56,0.3395,218411.98,3621682.455,168.22,168.14,171.89,166.2,168.79,1.019895,165.8189,-1,181.43,148.45,164.65,1,1,0.0033951740026676447,1,0.8060875106075057,0.9666666666666667,1.0,49.999999999989456,51.63807301097164,42.30437587690155,40.50473965334907,10794.250149826184,0.2883501067398597,-46.48778834517716,-15.412998696481909,183.69116122788108,7.342405083374509,3382.84,-2.0,1.9914241047122587,720.1414585324164,0.0,-0.32350000000000134,11.160772972262343,-350944.4361316301,-846715.3148383305
002594.SZ,20210429,165.5,163.0,164.93,162.2,162.95,-2.55,-1.5408,275854.04,4496785.166,168.79,166.24,168.21,165.43,166.19,1.019895,163.0132,-1,182.05,148.95,162.11,1,1,-0.015407854984894276,0,1.0412445279645666,0.9666666666666667,1.0,49.99999999998924,46.621741174127244,40.050061631470854,23.662417741514496,10627.93390884699,0.2971401634192332,-56.43487852213396,-18.14242938101401,182.88267500410439,6.483399480027635,3375.7000000000003,-2.0,1.4301478145999056,3620.540500130035,0.0,-0.09100000000000108,1.6307206733298045,-987846.3686678903,-866876.8939568391
002594.SZ,20210430,162.95,161.49,162.2,156.71,158.57,-4.38,-2.6879,359899.14,5715463.804,166.19,164.7,165.43,159.83,161.72,1.019895,158.8074,-1,179.25,146.66,157.75,1,1,-0.02687941086222767,0,1.3570228512580083,0.9666666666666667,1.0,49.99999999998927,40.66991378631415,36.45651769294467,0.0,10342.26130669449,0.35502678852820685,-50.352205799049464,-22.654872348446244,181.98721455089336,6.109035854710957,3374.14,-4.0,0.533347630536742,16209.69785708524,0.0,-0.29050000000000153,-11.286974571873372,-1699854.1778525263,-985873.6487990802
002594.SZ,20210506,158.57,157.0,157.0,150.0,150.0,-8.57,-5.4046,423158.08,6423783.465,161.72,160.12,160.12,152.98,152.98,1.019895,151.8058,-1,174.43,142.71,149.23,1,1,-0.05404553194172912,0,1.5777155665505984,0.9666666666666667,1.0,49.99999999998961,33.80203482276099,30.659818715240178,0.0,9783.308292893824,0.4482600030660743,-48.89331332506308,-30.541011487360297,180.92921475658773,6.895183482984736,3364.13,-6.0,-1.0627483124633343,31521.643270237164,0.0,-0.8845000000000013,-28.01651826042069,-2618133.4089060687,-1219053.61452865
002594.SZ,20210507,150.0,148.12,149.96,143.39,143.95,-6.05,-4.0333,377980.38,5528741.179,152.98,151.07,152.94,146.24,146.81,1.019895,146.2706,-1,165.0,135.0,143.21,1,1,-0.04033333333333344,0,1.390192574193312,0.9666666666666667,1.0,49.99999999999035,28.523567606076696,27.353275921252095,0.0,9783.308292893824,0.4881790036588804,-43.560493686140255,-35.43307959695581,179.79224617765647,7.966150543495446,3341.33,-8.0,-2.6894160587823137,33825.31173223539,0.0,-1.0575000000000017,-41.05341800522973,-3475529.3612069786,-1541407.2926255541
002594.SZ,20210510,143.95,143.95,148.35,141.44,147.0,3.05,2.1188,260738.75,3802268.898,146.81,146.81,151.3,144.25,149.92,1.019895,145.8268,-1,158.35,129.56,146.24,1,1,0.021187912469607495,1,0.937928778072408,0.9666666666666667,1.0,49.99999999999105,28.861025564500608,31.37153555799554,17.535933339379252,9783.308292893824,0.5152876394725403,-41.4540260935479,-30.553597344855177,178.70781592431354,8.656222780874062,3304.69,-6.0,-3.082361803251956,18579.884062209927,0.0,-0.5970000000000013,-40.04559270516714,-3909102.92243072,-1879649.5254548634
002594.SZ,20210511,147.0,143.7,148.76,140.97,146.56,-0.44,-0.2993,269639.96,3893703.682,149.92,146.56,151.72,143.77,149.48,1.019895,144.4038,-1,161.7,132.3,145.8,1,1,-0.0029931972789115635,0,0.9736194320211973,0.9666666666666667,1.0,49.99999999999165,28.482517566201494,31.104247729587147,16.369472740731712,9754.024921132781,0.5226283724978245,-31.29392173215989,-30.93148122228796,177.65048162534646,9.307522529198998,3281.95,-6.0,-3.1198576002922884,9192.148827607329,0.0,-0.5280000000000001,-35.01715854495534,-4344742.22320329,-2231805.6251332103
002594.SZ,20210512,146.56,148.26,155.0,148.26,153.73,7.17,4.8922,384659.14,5872804.588,149.48,151.21,158.08,151.21,156.79,1.019895,152.6756,-1,161.22,131.9,152.94,1,1,0.048921943231440945,1,1.361983022680437,0.9666666666666667,1.0,49.99999999999202,33.96687984922788,40.06554938920217,66.12981513080825,10231.2107746025,0.49799585348997955,-27.11978632336491,-19.754057381022694,176.73642372252462,9.553883186200704,3256.41,-4.0,-1.9541830349956921,17491.473425049375,0.0,0.0045000000000001705,-21.640091116173068,-2906496.5002586246,-2328190.0358654126
002594.SZ,20210513,153.73,150.75,151.0,148.56,148.99,-4.74,-3.0833,212696.09,3180710.318,156.79,153.75,154.0,151.52,151.95,1.019895,149.5425,-1,169.1,138.36,148.22,1,1,-0.030833279125739854,0,0.7298886291984875,0.9666666666666667,1.0,49.99999999999225,34.018735098002594,36.669832705076224,51.96085490715676,10231.2107746025,0.4880130028443725,-33.06571250746725,-24.253862554348334,175.73562161542384,9.975880027853092,3240.75,-4.0,-1.6111739564778738,-227.29739711877482,0.0,0.07999999999999971,-22.230595327807023,-3146037.9883896,-2445025.4576545823
002594.SZ,20210514,148.99,147.9,154.1,146.31,153.53,4.54,3.0472,300278.66,4532481.587,151.95,150.84,157.17,149.22,156.58,1.019895,150.9425,-1,163.89,134.09,152.74,1,1,0.03047184374790257,1,1.028420713742538,0.9666666666666667,1.0,49.99999999999234,38.064506114175344,41.76120571478693,80.35676343584417,10542.974630678043,0.46299151888974577,-23.340225058085434,-17.604957041557316,174.86436773593726,10.21684815914636,3223.6,-4.0,-0.6136487382759483,-197.15082688984785,0.0,0.3349999999999994,-15.859683794466363,-2381190.9758453164,-2435906.2459675446
002594.SZ,20210517,153.53,155.43,160.88,154.45,159.78,6.25,4.0709,363002.56,5761021.601,156.58,158.52,164.08,157.52,162.96,1.019895,158.7047,-1,168.88,138.18,158.96,1,1,0.04070865628867315,1,1.2137900740562375,0.9666666666666667,1.0,49.99999999999231,38.50299971844869,47.963357568121964,100.0,10972.164961178516,0.46713341112407647,-17.22283267535343,-9.141808414553019,174.2117304151291,10.380199242038504,3213.12,-4.0,0.9614776357840764,7783.697834782534,0.0,0.3549999999999997,-9.605047908389793,-1032604.6366835609,-2235434.587498404
002594.SZ,20210518,159.78,160.0,161.8,156.88,158.7,-1.08,-0.6759,194952.12,3094498.22,162.96,163.18,165.02,160.0,161.86,1.019895,158.7312,-1,175.76,143.8,157.88,1,1,-0.006759294029290319,0,0.644913636020425,0.9666666666666667,1.0,49.99999999999221,42.16252631729875,47.03129434386898,95.47763448867977,10972.164961178516,0.4951896646509072,-16.243763537269647,-10.31573977160796,173.54927419267997,10.48492994249608,3203.9700000000003,-4.0,1.8783041434551144,-9143.175855468307,0.0,0.43999999999999917,-2.7097384924860535,-114648.56958824396,-1932465.1563683813
002594.SZ,20210519,158.7,159.9,174.0,159.88,172.78,14.08,8.8721,596490.87,10150054.899,161.86,163.08,177.46,163.06,176.22,1.019895,170.1628,-1,174.57,142.83,171.89,1,1,0.08872085696282306,1,1.9913308878781442,0.9666666666666667,1.0,49.99999999999245,49.46703512433564,58.38523920217036,100.0,11945.624839271733,0.4158587257617728,-1.710249490645705,6.29849929445198,173.51033481542862,10.403312700765365,3196.27,-2.0,4.2651300196119255,31926.149346480015,0.0,1.0889999999999986,13.98332264271972,1620444.643341503,-1424906.6135526837
002594.SZ,20210520,172.78,170.0,177.56,169.1,172.94,0.16,0.0926,499888.48,8686052.329,176.22,173.38,181.09,172.46,176.38,1.019895,173.7598,-1,190.06,155.5,172.05,1,1,0.0009260331056835103,1,1.573765912103397,0.9333333333333333,1.0,49.99999999999284,49.4228131904077,58.49411694013429,100.0,11945.624839271733,0.4811308349769888,-7.496330988065216,6.466999936774169,173.48141965506758,10.403311460773097,3201.19,-2.0,5.661796810098924,43540.27278515416,0.0,0.683499999999998,12.695312500000036,3381315.7373860194,-738303.4205614405
002594.SZ,20210521,172.94,174.01,177.99,170.1,173.2,0.26,0.1503,334965.51,5822862.674,176.38,177.47,181.53,173.48,176.65,1.019895,173.8347,-1,190.23,155.65,172.31,1,1,0.0015034115878338472,1,1.0557899501740333,0.9333333333333333,1.0,49.99999999999318,55.48484973420477,58.683288343102056,100.0,11945.624839271733,0.517762237762238,-3.077264661683396,6.753824145472845,173.46711364346368,10.385065635635494,3195.24,0.0,6.364494639787031,27264.258157104523,0.0,0.8309999999999974,8.108725445408908,4461375.873898175,4507.907218504348
002594.SZ,20210524,173.2,171.91,175.5,169.98,173.47,0.27,0.1559,271722.87,4685927.113,176.65,175.33,178.99,173.36,176.92,1.019895,172.4524,-1,190.52,155.88,172.57,1,1,0.0015588914549653499,1,0.8619836697567211,0.9333333333333333,1.0,49.999999999993484,55.04442462203198,58.89281470241109,100.0,11945.624839271733,0.5355902777777779,0.06244802084995835,7.065350945258954,173.46726080002344,10.341303357850023,3193.98,2.0,6.582159970461446,7276.322366522654,0.0,0.9294999999999973,10.53246146660441,3531119.074484269,508309.50254218496
002594.SZ,20210525,173.47,175.0,178.0,172.7,176.52,3.05,1.7582,331522.87,5830353.651,176.92,178.48,181.54,176.14,180.03,1.019895,175.8658,-1,190.82,156.12,175.61,1,1,0.017582290886032137,1,1.0448529354095972,0.9333333333333333,1.0,49.99999999999368,56.112477524188925,61.281465101592694,100.0,12155.65629001122,0.5139486467730742,1.1042947407462784,10.616227183370373,173.62806198710732,10.298753074085283,3199.46,2.0,6.824230087905539,1697.6303847626114,0.0,1.0699999999999974,12.102787656303796,4088157.938205409,1019716.4219226455
002594.SZ,20210526,176.52,178.0,184.58,176.0,176.17,-0.35,-0.1983,345577.99,6206769.477,180.03,181.54,188.25,179.5,179.67,1.019895,179.6055,-1,194.17,158.87,175.26,1,1,-0.0019827781554498936,0,1.0666246100908496,0.9333333333333333,1.0,49.99999999999386,60.682324729883206,60.84453764729232,98.71219931020207,12131.554320254229,0.6068744781519619,5.756236727596816,10.108042566798032,173.7613419008815,10.262156753451404,3217.77,0.0,6.619393022609056,-399.7144685151434,0.0,0.8749999999999971,19.482758620689694,4687442.858647623,1543677.3414547853
002594.SZ,20210527,176.17,179.0,179.68,174.5,177.45,1.28,0.7266,234026.1,4146048.38,179.67,182.56,183.25,177.97,180.98,1.019895,177.1618,-1,193.79,158.55,176.53,1,1,0.0072657092581029925,1,0.70953629273585,0.9333333333333333,1.0,49.99999999999389,56.28547761287636,61.91401596531728,100.0,12131.554320254229,0.6108698697296538,4.530448209883384,11.670212158299455,173.95749105921863,10.204020073985767,3219.27,2.0,6.33813973902323,-16236.052948171007,0.0,0.9224999999999965,12.031640299750215,3771310.7960704532,1861910.6921141664
002594.SZ,20210528,177.45,177.45,185.0,176.07,181.68,4.23,2.3838,371194.87,6754993.796,180.98,180.98,188.68,179.57,185.29,1.019895,181.9797,-1,195.2,159.71,180.74,1,1,0.023837700760777736,1,1.1401901256450364,0.9333333333333333,1.0,49.99999999999384,61.20137023967439,65.2882217925417,100.0,12420.74268190357,0.6026553517656715,10.728787553804802,16.7055673306076,174.3866623864327,10.105311535552435,3227.84,4.0,6.385812326101538,-8071.01125523138,0.0,1.1869999999999976,23.46555323590816,4140100.0280013634,2187366.3115266236
002594.SZ,20210531,181.68,175.26,179.11,170.18,178.7,-2.98,-1.6402,437553.16,7660152.24,185.29,178.75,182.67,173.57,182.26,1.019895,175.0679,-1,199.85,163.51,177.78,1,1,-0.016402465874064354,0,1.3205842147524187,0.9333333333333333,1.0,49.99999999999369,55.74805621344957,61.17625270320175,85.63172414501501,12217.011873933112,0.5833333333333328,13.918565781483963,11.972040889378782,174.61664963197367,10.02214796530026,3246.56,2.0,5.702344930510305,5690.082220685632,0.0,1.3269999999999982,15.365489806066662,2945313.801215888,2295644.5243393756
002594.SZ,20210601,178.7,178.73,190.9,178.73,189.46,10.76,6.0213,513604.12,9530431.696,182.26,182.29,194.7,182.29,193.23,1.019895,185.5599,-1,196.57,160.83,188.48,1,1,0.06021264689423633,1,1.5004937245011967,0.9333333333333333,1.0,49.99999999999348,61.503992905303605,68.81385987898794,100.0,12952.630496000938,0.5966065240769501,23.59934178443344,23.729705284911667,175.49120361601013,9.882272413592466,3259.7599999999998,4.0,6.337154252717243,23461.451544242598,0.0,1.8659999999999997,28.373034121217707,3722217.9437693944,2499440.727115093
002594.SZ,20210602,189.46,190.0,191.85,185.2,186.5,-2.96,-1.5623,294349.64,5527643.767,193.23,193.78,195.67,188.88,190.21,1.019895,187.7918,-1,208.41,170.51,185.54,1,1,-0.015623350575319384,0,0.8310792428293303,0.9333333333333333,1.0,49.99999999999331,66.33302468518121,65.0242101169987,85.9915787227853,12952.630496000938,0.6184514403792383,23.081463520603922,19.122372363245965,176.11567692178386,9.634924348845072,3288.66,4.0,5.999355777160134,5069.899550682705,0.0,1.8370000000000004,39.02105550998085,4448582.360906954,2777889.5319425017
002594.SZ,20210603,186.5,186.6,187.5,180.18,183.9,-2.6,-1.3941,250800.57,4608194.8,190.21,190.31,191.23,183.76,187.56,1.019895,183.7394,-1,205.15,167.85,182.95,1,1,-0.01394101876675602,0,0.714734940622461,0.9333333333333333,1.0,49.99999999999314,67.3895723818141,61.804550727432414,67.82147107394323,12952.630496000938,0.6668414154652678,21.34425035709742,15.157529431629262,176.54254521415766,9.071177399049217,3317.5899999999997,4.0,5.101928503370619,-12609.093140098768,0.0,2.052000000000001,41.196074800962805,3629054.162822194,2899484.479211029
002594.SZ,20210604,183.9,181.61,192.0,180.52,189.4,5.5,2.9908,319848.39,6004827.146,187.56,185.22,195.82,184.11,193.17,1.019895,187.7398,-1,202.29,165.51,188.42,1,1,0.029907558455682492,1,0.9344580490213609,0.9333333333333333,1.0,49.999999999993,72.28808992159028,65.67626588276141,85.59584732492627,13340.012049714942,0.6736633663366329,24.31457258456187,21.01164709804951,177.28345082421646,8.103293338423569,3348.1099999999997,6.0,4.9229991880538275,-14514.625834772763,0.0,2.6500000000000012,53.12855517633677,3921929.7507173466,3045548.0894262176
