S_INFO_WINDCODE,date,S_DQ_PRECLOSE,Open_price,High_price,Low_price,Close_price,S_DQ_CHANGE,S_DQ_PCTCHANGE,group_volume,group_turnover,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUSCODE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_ADJCLOSE_BACKWARD,OPMODE,group_time,return,y1,volume_spike,price_jump_probability,trade_continuation,relative_volatility_index,MFI,RSI,SRSI,PVI,VHF,CVI,CMO,VIDYA,UI,ACD,TS,MACD,VMACD,TMACD,QST,DDI,KVO,KVO_signal
000014.SZ,20210304,7.99,7.94,8.02,7.9,7.93,-0.06,-0.7509,19079.0,15182.192,43.36,43.09,43.52,42.87,43.03,5.426734,7.9575,-1,8.79,7.19,6.49,1,1,-0.007509386733416834,0,0.716631280829578,0.9666666666666667,1.0,49.9999999997578,58.30330408883938,50.41724956150608,46.921103500088634,24220.876736277267,0.5479999999999995,-16.231036348402245,-2.4337005504379987,8.16543858989563,10.144796626448281,147.82999999999998,1.0,0.0799701480961568,-2292.5762171062256,0.0,0.04150000000000009,8.333333333333364,141756.9351529797,266217.1242272154
000014.SZ,20210305,7.93,7.92,8.05,7.85,8.02,0.09,1.1349,18646.85,14892.397,43.03,42.98,43.69,42.6,43.52,5.426734,7.9865,-1,8.72,7.14,6.57,1,1,0.01134930643127352,1,0.6981584056550125,0.9666666666666667,1.0,49.99999999974838,61.825071667019465,52.74708939870094,55.607882887764944,24220.876736277267,0.5458167330677286,-16.138550019548724,0.8545788469413611,8.158453757642288,9.7176353262366,147.99,3.0,0.07200034047826576,-3405.3593355527983,0.0,0.05300000000000007,10.975609756097562,188070.4086438891,255053.30771531165
000014.SZ,20210308,8.02,8.08,8.23,8.0,8.01,-0.01,-0.1247,31288.83,25360.871,43.52,43.85,44.66,43.41,43.47,5.426734,8.1054,-1,8.82,7.22,6.56,1,1,-0.0012468827930174342,0,1.1737493685796927,0.9666666666666667,1.0,49.999999999738904,65.52196015401675,52.45217152141136,47.18816681033672,24190.676141843007,0.5436507936507932,-15.86875655134941,0.4773300872525025,8.151350787542613,9.27326104373381,156.22,2.0,0.06208400170706812,-2328.718004053271,0.0,0.042500000000000024,17.994100294985245,273635.0321906505,257707.8397832172
000014.SZ,20210309,8.01,8.01,8.09,7.71,7.9,-0.11,-1.3733,26577.0,21025.676,43.47,43.47,43.9,41.84,42.87,5.426734,7.9112,-1,8.81,7.21,6.47,1,1,-0.013732833957552981,0,0.9656556222870571,0.9666666666666667,1.0,49.9999999997297,61.43233387120117,49.19387221167153,7.440945341558983,24190.676141843007,0.5458167330677288,-7.546427189883075,-3.693816502853911,8.139823818462979,8.939819285387246,156.85,0.0,0.038562411022182136,-2145.878766879115,0.0,0.03200000000000003,6.92520775623268,215507.29734474735,251679.1908634358
000014.SZ,20210310,7.9,7.96,7.96,7.71,7.73,-0.17,-2.1519,19077.0,14841.622,42.87,43.2,43.2,41.84,41.95,5.426734,7.7799,-1,8.69,7.11,6.33,1,1,-0.021518987341772156,0,0.6812816830846673,0.9666666666666667,1.0,49.999999999724935,58.59354813375185,44.5843985707857,0.0,24190.676141843007,0.5189393939393937,-3.229863765408758,-9.786275442398777,8.122218231283949,8.633635225499711,157.14000000000001,0.0,3.414734023321486e-07,-2883.820201220861,0.0,0.022500000000000055,1.6304347826087167,147173.59446680773,236749.8199496318
000014.SZ,20210311,7.73,7.71,7.85,7.63,7.84,0.11,1.423,10468.01,8144.717,41.95,41.84,42.6,41.41,42.55,5.426734,7.7806,-1,8.5,6.96,6.42,1,1,0.014230271668822736,1,0.3694637447811267,0.9666666666666667,1.0,49.99999999971244,59.64986040711225,47.98089858087291,20.02551321486722,24190.676141843007,0.504032258064516,-8.868680078380617,-5.251188619745313,8.109484973205857,7.993723470513483,157.16,2.0,-0.010229430478617107,-4295.178505023112,0.0,0.04050000000000007,7.780979827089311,107012.73692746126,218215.9509464646
000014.SZ,20210312,7.84,7.86,8.05,7.71,7.86,0.02,0.2551,17256.0,13605.768,42.55,42.65,43.69,41.84,42.65,5.426734,7.8847,-1,8.62,7.06,6.44,1,1,0.0025510204081633514,1,0.621534730468201,0.9666666666666667,0.0,49.99999999970021,59.185859076735376,48.59778245615339,23.66261498427088,24252.387050368117,0.5021834061135371,-11.011237692806734,-4.425610296225158,8.098130509370423,7.524817488272283,157.55,2.0,-0.013628670181101726,-4079.6475543733104,0.0,0.02900000000000009,8.571428571428584,135058.37809844402,206336.29768246168
000014.SZ,20210315,7.86,7.82,8.14,7.8,8.08,0.22,2.799,36212.38,29089.775,42.65,42.44,44.17,42.33,43.85,5.426734,8.0331,-1,8.65,7.07,6.62,1,1,0.027989821882951516,1,1.3220186054314014,0.9666666666666667,1.0,49.99999999968878,62.94139584028228,54.92935662468072,60.99310867077038,24931.20704414432,0.4732510288065844,-4.473923096305841,4.269051879787566,8.09723029459797,6.851228206837368,157.72,4.0,0.012989657186408522,-1293.2976392477458,0.0,0.04600000000000008,14.697406340057647,227794.26509892088,209401.7215990987
000014.SZ,20210316,8.08,8.08,8.31,8.0,8.28,0.2,2.4752,45887.2,37662.728,43.85,43.85,45.1,43.41,44.93,5.426734,8.2077,-1,8.89,7.27,6.78,1,1,0.024752475247524774,1,1.6043913707007775,0.9666666666666667,1.0,49.999999999687006,66.81750396548506,59.77964679947062,89.59006132872189,25548.316129395418,0.4324324324324325,1.5130228576685458,11.333661592064075,8.10692001866012,6.12100378619532,158.29999999999998,4.0,0.05444472474220488,1776.619466355761,0.0,0.05450000000000008,21.329639889196663,361352.5946107977,231108.98917219855
000014.SZ,20210317,8.28,8.2,8.62,8.15,8.35,0.07,0.8454,71089.37,59946.419,44.93,44.5,46.78,44.23,45.31,5.426734,8.4325,-1,9.11,7.45,6.84,1,1,0.008454106280193274,1,2.340678637203268,0.9666666666666667,1.0,49.99999999969339,69.79799501971635,61.34749612709767,100.0,25764.304309233303,0.39688715953307374,6.771650512674116,13.680531468976229,8.120078809835446,5.417217520653837,159.0,4.0,0.08630934733675188,6841.129995289636,0.0,0.05750000000000011,24.064171122994622,555202.609700697,277408.0778191269
000014.SZ,20210318,8.35,8.2,8.33,8.13,8.14,-0.21,-2.515,36421.0,29837.435,45.31,44.5,45.2,44.12,44.17,5.426734,8.1924,-1,9.19,7.52,6.66,1,1,-0.025149700598802283,0,1.0979082212212263,0.9666666666666667,1.0,49.999999999699426,65.13616147862005,54.485572211440804,59.06529868596344,25764.304309233303,0.3749999999999999,5.987539833149002,4.91151203936087,8.121074029922012,4.843684449479358,159.75,2.0,0.07455786045812732,5233.134721955889,0.0,0.04750000000000014,11.855670103092798,401384.81707754615,295119.04057032964
000014.SZ,20210319,8.14,8.06,8.22,8.05,8.11,-0.03,-0.3686,20645.01,16768.605,44.17,43.74,44.61,43.69,44.01,5.426734,8.1224,-1,8.95,7.33,6.64,1,1,-0.0036855036855037993,0,0.6077200663461024,0.9666666666666667,1.0,49.999999999705025,61.50743406599948,53.5638344937588,53.56668654351405,25764.304309233303,0.40909090909090884,-2.3329600006697224,3.7085337598627937,8.120527138776286,4.523019934674332,160.31,0.0,0.058889100035631886,1926.6435875192872,0.0,0.03550000000000009,2.6737967914438627,299640.78073564137,295765.0034510885
000014.SZ,20210322,8.11,8.09,8.25,8.07,8.23,0.12,1.4797,25472.01,20774.073,44.01,43.9,44.77,43.79,44.66,5.426734,8.1556,-1,8.92,7.3,6.74,1,1,0.014796547472256671,1,0.7621148979311874,1.0,1.0,49.99999999971142,60.706452603464186,56.71795505409945,72.38254411246913,26145.52706103454,0.3959999999999996,-5.406404682874957,8.143408439265462,8.126164647511683,4.093185639329472,160.16,2.0,0.0605975297330658,354.17805012254075,0.0,0.044500000000000116,-4.5977011494252835,330120.848039794,300672.98124947504
000014.SZ,20210323,8.23,8.22,8.33,8.1,8.33,0.1,1.2151,27612.0,22668.813,44.66,44.61,45.2,43.96,45.2,5.426734,8.2098,-1,9.05,7.41,6.82,1,1,0.012150668286755817,1,0.8440424479499132,1.0,1.0,49.99999999971838,64.72949773891696,59.204723010263585,87.21732001119777,26463.212687535568,0.3882352941176467,-2.7779616325539678,11.710369751475634,8.13700775350925,3.8445643109062515,160.24,4.0,0.07041726625717781,-392.7672399899541,0.0,0.051000000000000066,3.571428571428598,375546.0886549746,311369.1394502607
000014.SZ,20210324,8.33,8.3,8.3,8.14,8.17,-0.16,-1.9208,18112.0,14839.406,45.2,45.04,45.04,44.17,44.34,5.426734,8.1931,-1,9.16,7.5,6.69,1,1,-0.019207683073229287,0,0.552215417551398,1.0,1.0,49.999999999718284,60.52252047469618,53.871483452608594,55.401961663856916,26463.212687535568,0.3928571428571424,-7.886803488720011,4.852885240106863,8.138655054573588,3.836926593904009,160.69,2.0,0.05146056556425317,-2067.915067046614,0.0,0.03500000000000005,4.973799150320701e-14,298891.6279512923,309586.63780755096
000014.SZ,20210325,8.17,8.18,8.23,8.11,8.16,-0.01,-0.1224,13264.0,10852.027,44.34,44.39,44.66,44.01,44.28,5.426734,8.1816,-1,8.99,7.35,6.68,1,1,-0.001223990208078285,0,0.4198134542584297,1.0,1.0,49.999999999712884,52.78504741289199,53.546820207790404,53.465188082914885,26463.212687535568,0.43231441048034885,-24.967176513524834,4.4311326615388325,8.13971651972953,3.8705153555761957,160.91000000000003,0.0,0.03448910319768672,-3638.555503950101,0.0,0.019500000000000028,-15.753424657534225,230895.991183515,298345.11686126015
000014.SZ,20210326,8.16,8.15,8.2,8.1,8.16,0.0,0.0,12021.0,9805.756,44.28,44.23,44.5,43.96,44.28,5.426734,8.1572,-1,8.98,7.34,6.68,1,1,0.0,0,0.43052450624030414,0.9666666666666667,1.0,49.99999999968266,56.74956069576316,53.546820207790404,53.465188082914885,26463.212687535568,0.5051020408163259,-30.639430360370664,4.43113266153884,8.14072519916713,3.801981707995871,152.58,1.0,0.020849367488623538,-4592.938806164471,0.0,0.02999999999999998,-4.651162790697647,169001.60017814726,279867.47162081546
000014.SZ,20210329,8.16,8.16,8.18,8.07,8.17,0.01,0.1225,15407.73,12505.182,44.28,44.28,44.39,43.79,44.34,5.426734,8.1162,-1,8.98,7.34,6.69,1,1,0.001225490196078427,1,0.5937231519614372,0.9666666666666667,1.0,49.999999999667736,57.55119271388258,53.86924919554349,55.3886332377853,26495.64309524088,0.5183246073298425,-32.68445846675129,4.85518093087096,8.142186920375723,3.763258484846879,152.72,1.0,0.011241744337130544,-4509.648383486299,0.0,0.02399999999999993,-2.7667984189722716,99511.49922457601,254102.332707067
000014.SZ,20210330,8.17,8.14,8.16,8.02,8.07,-0.1,-1.224,15875.8,12806.023,44.34,44.17,44.28,43.52,43.79,5.426734,8.0664,-1,8.99,7.35,6.61,1,1,-0.012239902080783294,0,0.6207140874588409,0.9666666666666667,1.0,49.99999999965448,58.68954742876971,50.12264916197998,16.02315453652587,26171.33901818775,0.5294117647058822,-35.6202090931382,0.1763180677551801,8.138743387091965,3.676010666775889,152.78,1.0,-0.009400489546033064,-4142.576119195965,0.0,0.028499999999999925,-1.9920318725099477,35110.879883867965,222817.83944661
000014.SZ,20210331,8.07,8.07,8.1,7.98,8.07,0.0,0.0,8780.0,7056.272,43.79,43.79,43.96,43.31,43.79,5.426734,8.0368,-1,8.88,7.26,6.61,1,1,0.0,0,0.35036387762787374,0.9333333333333333,0.0,49.99999999961811,60.07893944619393,50.12264916197998,11.960007457278476,26171.33901818775,0.5499999999999999,-36.91819384760798,0.1763180677551775,8.13546412070607,3.6389967027004877,144.98,0.0,-0.023091945269312714,-4572.852685711634,0.0,0.02299999999999991,0.4081632653060794,429.24542969641334,191048.04030133667
000014.SZ,20210401,8.07,8.03,8.09,7.91,7.97,-0.1,-1.2392,13526.0,10790.133,43.79,43.58,43.9,42.93,43.25,5.426734,7.9773,-1,8.88,7.26,6.53,1,1,-0.01239157372986377,0,0.5529932928814747,0.9333333333333333,1.0,49.99999999960872,56.88522259635369,46.3814558185407,0.0,25847.034941134618,0.5380434782608695,-30.838341376077665,-4.54332871667821,8.127942856811107,3.622831568260271,145.04999999999998,0.0,-0.04441996071709735,-3958.4817644918767,0.0,0.020499999999999963,-6.611570247933962,-47056.063418571575,157033.1683413498
000014.SZ,20210402,7.97,7.97,8.06,7.9,8.03,0.06,0.7528,8290.0,6625.448,43.25,43.25,43.74,42.87,43.58,5.426734,7.9921,-1,8.77,7.17,6.57,1,1,0.007528230865746499,1,0.3428175454516,0.9333333333333333,1.0,49.99999999960166,55.96180315578555,48.8484648638802,16.48404651114675,25847.034941134618,0.5469613259668509,-30.380832119666362,-1.5224440713202119,8.123349917211378,3.628605022251697,145.1,0.0,-0.0488934795454504,-3986.5860348306796,0.0,0.01849999999999996,-5.833333333333357,-22350.206197183405,131406.9719787022
000014.SZ,20210406,8.03,8.04,8.09,8.0,8.05,0.02,0.2491,8210.0,6607.922,43.58,43.63,43.9,43.41,43.69,5.426734,8.0486,-1,8.83,7.23,6.59,1,1,0.0024906600249068322,1,0.3469387849967104,0.9333333333333333,1.0,49.99999999959427,53.71466813912558,49.67958417568078,22.037414634346163,25847.034941134618,0.5439560439560435,-36.195917730984036,-0.5034447261771203,8.119874648596067,3.6158429148322675,144.87,2.0,-0.047562392144873206,-3748.734050869727,0.0,0.022500000000000055,-9.48275862068968,9169.587254237762,113944.48844663586
000014.SZ,20210407,8.05,8.07,8.27,8.01,8.16,0.11,1.3665,24588.01,20029.802,43.69,43.79,44.88,43.47,44.28,5.426734,8.1462,-1,8.86,7.25,6.68,1,1,0.013664596273291751,1,1.0923064549185766,0.9333333333333333,1.0,49.999999999577554,59.34430511774167,54.09723068633342,60.17011696342932,26200.224238466886,0.5439560439560435,-37.48220327510724,5.016071957313273,8.121881223258137,3.4642254187813233,144.79,4.0,-0.031067284015208765,-1247.486811405187,0.0,0.032500000000000015,11.312217194570096,75656.73332226068,108474.8091431537
000014.SZ,20210408,8.16,8.12,8.19,8.01,8.01,-0.15,-1.8382,14442.0,11669.89,44.28,44.07,44.44,43.47,43.47,5.426734,8.0805,-1,8.98,7.34,6.56,1,1,-0.018382352941176516,0,0.6444235675363663,0.9333333333333333,1.0,49.99999999956147,59.873354958068845,47.91933236292825,11.992860488629715,26200.224238466886,0.5499999999999994,-37.60873393703329,-2.657499959418828,8.116695128982164,3.1993411178833275,145.01999999999998,4.0,-0.039046738854137356,-841.2654965737838,0.0,0.03850000000000002,13.888888888888843,33707.62304962347,97793.78255836367
000014.SZ,20210409,8.01,8.01,8.06,7.97,7.98,-0.03,-0.3745,14164.01,11328.356,43.47,43.47,43.74,43.25,43.31,5.426734,7.998,-1,8.81,7.21,6.53,1,1,-0.0037453183520598232,0,0.6386232619576305,0.9333333333333333,1.0,49.99999999954646,59.34862510481466,46.768960840181215,3.0218899430765944,26200.224238466886,0.5290697674418599,-42.66793549694121,-4.132257712364275,8.110454817840623,3.080167018044227,145.45,2.0,-0.04654284467018607,-508.0352564287905,0.0,0.030500000000000062,12.844036697247724,-18321.57846769769,81205.87384035492
000014.SZ,20210412,7.98,8.04,8.04,7.9,7.92,-0.06,-0.7519,11072.0,8799.536,43.31,43.63,43.63,42.87,42.98,5.426734,7.9476,-1,8.78,7.18,6.48,1,1,-0.007518796992481258,0,0.4950863396235055,0.9333333333333333,1.0,49.99999999953411,56.364502414852126,44.46960938866752,0.0,26200.224238466886,0.4659090909090904,-50.21094027075714,-7.095461450705989,8.102029047856826,3.0367164049471245,145.77999999999997,0.0,-0.057066017700521755,-596.0333372084024,0.0,0.024500000000000098,0.48780487804877026,-52729.63236789865,62072.2300963187
000014.SZ,20210413,7.92,7.9,7.9,7.81,7.84,-0.08,-1.0101,12120.0,9504.563,42.98,42.87,42.87,42.38,42.55,5.426734,7.842,-1,8.71,7.13,6.42,1,1,-0.010101010101010055,0,0.5495458176117284,0.9333333333333333,1.0,49.999999999526395,51.07756482366986,41.53730296872949,0.0,25935.575508785405,0.49999999999999944,-61.766223407962535,-10.9582235403122,8.09091879456863,3.261370546384165,145.9,-2.0,-0.07135749725286827,-413.66615088630533,0.0,0.008500000000000086,-10.476190476190439,-92160.78634765762,40038.94203289352
000014.SZ,20210414,7.84,7.8,7.87,7.75,7.86,0.02,0.2551,7466.03,5836.592,42.55,42.33,42.71,42.06,42.65,5.426734,7.8175,-1,8.62,7.06,6.44,1,1,0.0025510204081633514,1,0.35808371211508977,0.9333333333333333,1.0,49.999999999522956,44.155889577624556,42.55708463937917,8.119327543743406,25935.575508785405,0.6041666666666652,-68.48926008987499,-9.757312335152625,8.08099558854282,3.512883323088949,145.65,-2.0,-0.07433552442138533,-798.2292225278579,0.0,0.0015000000000001457,-24.489795918367335,-109665.14235421352,18652.644263306807
000014.SZ,20210415,7.86,7.85,7.92,7.81,7.86,0.0,0.0,11049.02,8683.188,42.65,42.6,42.98,42.38,42.65,5.426734,7.8588,-1,8.65,7.07,6.44,1,1,0.0,0,0.58371172522268,0.9,1.0,49.99999999947274,33.15755640146213,42.55708463937918,8.119327543743463,25935.575508785405,0.4233576642335761,-85.54020544307991,-9.757312335152623,8.071498809556067,3.7325731592929587,137.5,-3.0,-0.0724496665646053,-464.8273507385802,0.0,-0.005499999999999838,-42.69005847953211,-73016.12026422791,5557.106473658992
000014.SZ,20210416,7.86,7.86,7.98,7.82,7.98,0.12,1.5267,14118.0,11192.29,42.65,42.65,43.31,42.44,43.31,5.426734,7.9277,-1,8.65,7.07,6.53,1,1,0.01526717557251911,1,0.8864259110117041,0.9,1.0,49.999999999475904,40.41696716130773,48.774822959663375,57.62389843048072,26331.53849365236,0.453124999999999,-79.7416138283389,-2.3899382368872994,8.067245855055106,3.8076967700902116,136.97,-1.0,-0.05213271282676166,236.55716206053876,0.0,0.003500000000000103,-25.675675675675592,-28569.44132805025,681.8853591291013
000014.SZ,20210419,7.98,7.96,8.05,7.91,8.0,0.02,0.2506,18502.01,14775.382,43.31,43.2,43.69,42.93,43.41,5.426734,7.9858,-1,8.78,7.18,6.55,1,1,0.0025062656641603454,1,1.249145694044808,0.9,1.0,49.99999999947789,46.980620750682505,49.75106225633944,65.39654902709022,26397.532324463515,0.45669291338582635,-74.79799589504907,-1.1982099877544552,8.064082040364465,3.856189343135603,136.66,1.0,-0.03397326531307969,1299.1234533696597,0.0,0.003000000000000158,-12.328767123287605,34564.85821339443,5522.310052595577
000014.SZ,20210420,8.0,8.01,8.15,7.97,8.12,0.12,1.5,26706.0,21511.898,43.41,43.47,44.23,43.25,44.07,5.426734,8.0551,-1,8.8,7.2,6.65,1,1,0.014999999999999902,1,1.816168716402052,0.9,1.0,49.999999999484125,47.14397420261333,55.26041638751016,100.0,26793.495309330465,0.45669291338582696,-66.755738541015,5.731487147742528,8.06689741609329,3.8839031782155704,136.56,1.0,-0.005277084441328961,3016.9734391215625,0.0,0.0015000000000001013,-7.189542483660034,118984.04142954623,21731.128820731385
000014.SZ,20210421,8.12,8.11,8.3,8.08,8.26,0.14,1.7241,52916.74,43583.059,44.07,44.01,45.04,43.85,44.82,5.426734,8.2362,-1,8.93,7.31,6.76,1,1,0.017241379310344973,1,3.583620126950724,0.9,1.0,49.99999999950018,51.36520285322913,60.67729015819731,100.0,27255.45212500858,0.4198473282442752,-58.865914575238136,13.043961469110082,8.077292216595547,3.8835338782203173,136.54,1.0,0.031083749644920333,7346.911157888511,0.0,0.0035000000000001475,-2.4999999999998934,283193.7744628658,59082.9353410363
000014.SZ,20210422,8.26,8.26,8.32,8.17,8.25,-0.01,-0.1211,26600.0,21961.8,44.82,44.82,45.15,44.34,44.77,5.426734,8.2563,-1,9.09,7.43,6.75,1,1,-0.001210653753026647,0,1.6592315730560132,0.9,1.0,49.999999999525,58.246671410071606,60.11738622881698,97.0746901560706,27255.45212500858,0.4913793103448278,-54.312240305858786,12.388468841191797,8.08653524675449,3.8535981306599862,136.53,1.0,0.051126399572438606,6365.965156745735,0.0,0.009500000000000198,0.6060606060606446,356941.58221232763,101634.17060836364
000014.SZ,20210423,8.25,8.27,8.47,8.22,8.45,0.2,2.4242,53338.04,44624.186,44.77,44.88,45.96,44.61,45.86,5.426734,8.3663,-1,9.08,7.43,6.92,1,1,0.024242424242424176,1,3.2412680727160916,0.9,1.0,49.999999999565404,66.57617985555034,66.729767069485,100.0,27916.190358342123,0.533333333333334,-39.59331980129911,21.920077581965145,8.107636985284968,3.819860615504555,136.51999999999998,3.0,0.0865773503739031,8864.837844820886,0.0,0.019500000000000163,13.294797687861369,510720.02023239026,160075.0062689389
000014.SZ,20210426,8.45,8.41,8.74,8.34,8.44,-0.01,-0.1183,60485.02,51416.76,45.86,45.64,47.43,45.26,45.8,5.426734,8.5007,-1,9.3,7.61,6.91,1,1,-0.0011834319526626835,0,3.2766125000572193,0.9,1.0,49.99999999960441,73.52372426543309,66.13930964037318,97.65621406961094,27883.153446675446,0.7279411764705886,-17.054824424128647,21.225937874811084,8.126823184415315,3.7859149418248728,145.26,2.0,0.10282678213611599,10893.082316062713,0.0,0.02050000000000014,26.903553299492543,663153.229567186,231943.3238829742
000014.SZ,20210427,8.44,8.41,8.44,7.91,7.93,-0.51,-6.0427,77792.18,63177.258,45.8,45.64,45.8,42.93,43.03,5.426734,8.1213,-1,9.28,7.6,6.49,1,1,-0.06042654028436012,0,3.725175916730213,0.9,1.0,49.999999999631584,64.06421149801312,44.5087002782783,11.794786320484205,26198.270951674916,0.5322580645161293,4.480224720273617,-7.152497880478949,8.118121022019043,3.999286611269505,145.63,0.0,0.04213722484200827,13791.99257697111,0.0,-0.00399999999999987,5.48523206751063,457708.0133022452,264195.4223714415
000014.SZ,20210428,7.93,7.86,7.96,7.6,7.77,-0.16,-2.0177,57409.76,44433.385,43.03,42.65,43.2,41.24,42.17,5.426734,7.7397,-1,8.72,7.14,6.36,1,1,-0.020176544766708715,0,2.391869725422957,0.9,1.0,49.99999999965607,59.253890438515846,40.080045820942104,0.0,26198.270951674916,0.5937500000000003,12.620981272791845,-13.815191210148416,8.10383400120074,4.320884912459248,145.42000000000002,0.0,-0.019018427945127453,12242.696988490205,0.0,-0.004999999999999893,-10.714285714285637,236003.20970686793,260167.96341935958
000014.SZ,20210429,7.77,7.74,7.87,7.69,7.78,0.01,0.1287,13779.76,10710.6,42.17,42.0,42.71,41.73,42.22,5.426734,7.7727,-1,8.55,6.99,6.37,1,1,0.0012870012870014325,1,0.5283905384849675,0.9,1.0,49.99999999967763,61.25611750746458,40.47867052286554,1.4957931387189782,26198.270951674916,0.5906735751295338,14.145305805007522,-13.280392002796551,8.090461259467267,4.609909429615949,153.11,1.0,-0.0555189874411725,4991.452711609349,0.0,-0.0029999999999998916,-5.3003533568903265,250700.91829299275,258815.52840130718
000014.SZ,20210430,7.78,7.78,7.83,7.61,7.65,-0.13,-1.671,20777.0,15945.336,42.22,42.22,42.49,41.3,41.51,5.426734,7.6745,-1,8.56,7.0,6.26,1,1,-0.016709511568123392,0,0.7891379792773134,0.9,1.0,49.9999999997013,60.521916711888956,37.02983453211399,0.0,25760.510640143075,0.5816326530612248,14.510318052624612,-18.519574854704718,8.073371273428494,4.969644557043768,152.85,1.0,-0.09239519933402741,996.9075033248482,0.0,-0.006499999999999906,-5.633802816901266,184111.52902104956,248143.52848984185
000014.SZ,20210506,7.65,7.78,7.85,7.63,7.65,0.0,0.0,20202.01,15581.275,41.51,42.22,42.6,41.41,41.51,5.426734,7.7127,-1,8.42,6.89,6.26,1,1,0.0,0,0.7568768060908584,0.8666666666666667,1.0,49.99999999966987,61.32195565860314,37.02983453211399,0.0,25760.510640143075,0.6000000000000002,15.669970941156985,-18.519574854704725,8.056944382307895,5.333353833808027,144.95,0.0,-0.11077057096762755,-1715.7573718514504,0.0,-0.015999999999999882,-3.8869257950529033,206553.75565459323,242202.13237052062
000014.SZ,20210507,7.65,7.65,7.73,7.54,7.72,0.07,0.915,16533.01,12615.092,41.51,41.51,41.95,40.92,41.89,5.426734,7.6302,-1,8.42,6.89,6.32,1,1,0.009150326797385588,1,0.6058959581655352,0.8666666666666667,1.0,49.99999999970247,59.014951122931734,40.21103746284896,10.711145308940027,25760.510640143075,0.615384615384616,18.619952884481684,-14.396085380891208,8.043209259386717,5.615239034798941,144.49,0.0,-0.10739976553037857,-3873.7565351060102,0.0,-0.012999999999999989,-11.57894736842092,145226.13963117707,228348.41912204298
000014.SZ,20210510,7.72,7.72,7.73,7.64,7.67,-0.05,-0.6477,9496.01,7286.079,41.89,41.89,41.95,41.46,41.62,5.426734,7.6728,-1,8.49,6.95,6.28,1,1,-0.006476683937823857,0,0.34277875019447335,0.8666666666666667,1.0,49.99999999972674,57.81421502067494,38.706853160774365,5.64654019516781,25760.510640143075,0.6349206349206354,10.29692209344142,-16.57832320678605,8.028383667856815,5.9609043790998895,144.21,-2.0,-0.10564703431544933,-5992.022802478092,0.0,-0.019999999999999973,-14.801444043321176,154807.8023515335,217842.61672625592
000014.SZ,20210511,7.67,7.71,7.76,7.65,7.75,0.08,1.043,16371.01,12634.663,41.62,41.84,42.11,41.51,42.06,5.426734,7.7177,-1,8.44,6.9,6.35,1,1,0.010430247718383301,1,0.6074940172767022,0.8666666666666667,1.0,49.99999999974348,60.58391084614489,42.41831347153687,18.143067943479778,26029.199147471816,0.65934065934066,6.4969108566198575,-11.779158370211888,8.016688790964285,6.175324505046569,143.67000000000002,0.0,-0.08816697818830613,-6185.022532369339,0.0,-0.0125,-11.02941176470577,185959.75038362143,213287.92153445102
000014.SZ,20210512,7.75,7.81,7.85,7.72,7.81,0.06,0.7742,13229.0,10302.814,42.06,42.38,42.6,41.89,42.38,5.426734,7.7881,-1,8.53,6.98,6.39,1,1,0.00774193548387081,1,0.48914987810724475,0.8666666666666667,0.0,49.99999999974837,63.098334672826624,45.10319966020756,27.183109314928462,26029.199147471816,0.6486486486486491,8.023957798388558,-8.260669127361213,8.007659509353838,6.326225618491167,143.33,2.0,-0.0640974290967801,-6425.6125662444065,0.0,-0.011000000000000032,-2.9850746268655755,206052.53048922587,212254.29424227602
000014.SZ,20210513,7.81,7.8,8.0,7.75,7.9,0.09,1.1524,20586.01,16202.676,42.38,42.33,43.41,42.06,42.87,5.426734,7.8707,-1,8.59,7.03,6.47,1,1,0.011523687580025754,1,0.7624976248354979,0.9,1.0,49.99999999973553,65.70931012101197,48.948464455216794,40.130158235564195,26329.151506405553,0.638297872340426,12.267320852102047,-3.134791419759659,8.002693575625644,6.388539186143854,143.04000000000002,4.0,-0.03318432817574461,-5328.728025191105,0.0,-4.4408920985006264e-17,5.072463768116037,240959.28783100448,216355.0076120944
000014.SZ,20210514,7.9,7.9,7.97,7.84,7.95,0.05,0.6329,23059.02,18195.398,42.87,42.87,43.25,42.55,43.14,5.426734,7.8908,-1,8.69,7.11,6.51,1,1,0.006329113924050667,1,0.8393085194290618,0.9,1.0,49.9999999997233,68.48454477863248,51.0018526331367,47.04393884882369,26495.791705813182,0.6486486486486491,13.44193855958709,-0.35606962546249177,8.000193292301441,6.379562710974949,142.96,6.0,-0.004632116690362342,-4062.2665230295142,0.0,0.005499999999999972,13.65313653136537,297172.89725347736,227900.42041800625
