date,High_price,Low_price,Close_price,Open_price,group_volume,group_turnover,trading_session,return,y1,y2,target1,target2,group_time
2024/11/12 11:30,4152.2,4152.2,4152.2,4152.2,2,2491320,Day_morning,0.005667506297229119,1,1,0,0,10
2024/11/12 13:30,4124.6,4105.4,4118,4106.6,5708,7045971480,Day_afternoon,-0.008236597,0,0,0,0,10
2024/11/12 13:40,4111,4096.8,4105.6,4105.2,5345,6581537820,Day_afternoon,-0.00301117,0,0,1,1,10
2024/11/12 13:50,4114.2,4104.4,4105.2,4108.6,2988,3683890140,Day_afternoon,-9.74E-05,0,0,0,0,10
2024/11/12 14:00,4109,4093.2,4108,4097.4,4043,4974466260,Day_afternoon,0.0006820617753093838,1,1,0,0,10
2024/11/12 14:10,4101,4077,4097.6,4078.2,5657,6937922580,Day_afternoon,-0.002531646,0,0,1,1,10
2024/11/12 14:20,4095,4078.8,4078.8,4085.8,4195,5144458080,Day_afternoon,-0.004588052,0,0,0,0,10
2024/11/12 14:30,4088.2,4069.2,4083.8,4070,4612,5643511500,Day_afternoon,0.0012258507404139252,1,1,1,1,10
2024/11/12 14:40,4088.6,4065.8,4070,4084.8,4857,5939929200,Day_afternoon,-0.003379206,0,0,0,0,10
2024/11/12 14:50,4095,4082.8,4084.8,4083.8,4946,6065092320,Day_afternoon,0.0036363636363636598,1,1,0,0,10
2024/11/12 15:00,4083.8,4083.8,4083.8,4083.8,0,0,Day_afternoon,-0.00024481,0,0,0,0,10
2024/11/13 9:20,4068.2000000000003,4068.2000000000003,4068.2000000000003,4068.2000000000003,0,0,Day_morning,-0.003819972,0,0,1,1,10
2024/11/13 9:30,4092.4,4066.6,4066.6,4078.6,8948,10959327360,Day_morning,-0.000393294,0,0,1,1,10
2024/11/13 9:40,4096,4073.2,4077.6,4095.4,5512,6756745440,Day_morning,0.0027049623764323627,1,1,0,0,10
2024/11/13 9:50,4103.4,4087,4095,4089,5668,6961847040,Day_morning,0.004267216009417263,1,1,1,1,10
2024/11/13 10:00,4102.6,4079,4089,4098.4,6252,7671899760,Day_morning,-0.001465201,0,0,0,0,10
2024/11/13 10:10,4108.6,4092,4098.8,4093.4,5645,6944738220,Day_morning,0.0023966740034238043,1,1,0,0,10
2024/11/13 10:20,4100.6,4083.2,4093.4,4083.2,5470,6710359020,Day_morning,-0.001317459,0,0,0,0,10
2024/11/13 10:30,4089.6,4074.2,4083.2,4078.2,5595,6852510180,Day_morning,-0.002491816,0,0,1,1,10
2024/11/13 10:40,4092,4077,4078,4087.6,4050,4963421280,Day_morning,-0.001273511,0,0,1,1,10
2024/11/13 10:50,4099.2,4085.8,4087.6,4097.6,3550,4359326880,Day_morning,0.0023540951446787695,1,1,1,1,10
2024/11/13 11:00,4102.8,4091,4098.6,4100,3548,4362199620,Day_morning,0.002691065662002279,1,1,1,1,10
2024/11/13 11:10,4105.8,4096.8,4099.8,4101.6,2943,3621303960,Day_morning,0.0002927829014784944,1,1,0,0,10
2024/11/13 11:20,4104,4093,4102,4094.6,2402,2952634200,Day_morning,0.0005366115420264439,1,1,0,0,10
2024/11/13 11:30,4094.6,4094.6,4094.6,4094.6,0,0,Day_morning,-0.001803998,0,0,1,1,10
2024/11/13 13:30,4094.2,4081.8,4083,4084,2883,3535108800,Day_afternoon,-0.002833,0,0,1,1,10
2024/11/13 13:40,4092.2,4083.6,4084,4091.6,1555,1907465460,Day_afternoon,0.0002449179524859346,1,1,1,1,10
2024/11/13 13:50,4106.6,4090.8,4091.6,4103,4266,5247143160,Day_afternoon,0.0018609206660136213,1,1,1,1,10
2024/11/13 14:00,4126.4,4103,4103.4,4124.6,7395,9131355660,Day_afternoon,0.002883957376087487,1,1,0,0,10
2024/11/13 14:10,4128,4104.4,4124.6,4105,5360,6620761980,Day_afternoon,0.005166447336355295,1,1,1,1,10
2024/11/13 14:20,4115.6,4104.6,4105,4106,3106,3830115000,Day_afternoon,-0.004751976,0,0,1,1,10
2024/11/13 14:30,4115,4099,4105.8,4114.6,3445,4243877520,Day_afternoon,0.0001948842874543999,1,1,0,0,10
2024/11/13 14:40,4116.4,4109,4114.8,4114.8,2835,3498012420,Day_afternoon,0.0021920210434021037,1,1,0,0,10
2024/11/13 14:50,4117.4,4111.2,4114.6,4112.8,4160,5134746000,Day_afternoon,-4.86E-05,0,0,0,0,10
2024/11/13 15:00,4112.8,4112.8,4112.8,4112.8,0,0,Day_afternoon,-0.000437467,0,0,1,1,10
2024/11/14 9:20,4098,4098,4098,4098,0,0,Day_morning,-0.003598522,0,0,1,1,10
2024/11/14 9:30,4108.2,4093,4099,4101.8,9265,11398623240,Day_morning,0.00024402147388968842,1,1,1,1,10
2024/11/14 9:40,4117.8,4101.4,4101.8,4115.6,6065,7481275320,Day_morning,0.0006830934374237874,1,1,0,0,10
2024/11/14 9:50,4122,4106.6,4116.6,4109.6,5124,6323582160,Day_morning,0.0036081720220391134,1,1,0,0,10
2024/11/14 10:00,4110,4099.4,4109.4,4105.2,4261,5246195880,Day_morning,-0.001749016,0,0,1,1,10
2024/11/14 10:10,4109.4,4100,4105.2,4107.4,3151,3880916280,Day_morning,-0.001022047,0,0,0,0,10
2024/11/14 10:20,4111.8,4094,4106,4099.6,4281,5266995600,Day_morning,0.00019487479294566512,1,1,0,0,10
2024/11/14 10:30,4108.6,4098,4099.6,4098.4,3499,4307325300,Day_morning,-0.001558695,0,0,0,0,10
2024/11/14 10:40,4102,4091.6,4098.6,4097.2,3492,4291842840,Day_morning,-0.000243926,0,0,1,1,10
2024/11/14 10:50,4103.4,4094,4097.6,4101,2451,3013595220,Day_morning,-0.000243986,0,0,1,1,10
2024/11/14 11:00,4108,4098.4,4101,4107.8,2989,3680943900,Day_morning,0.000829754002342753,1,1,0,0,10
2024/11/14 11:10,4117.8,4103.2,4107.8,4103.2,4892,6034470720,Day_morning,0.001658132162887238,1,1,0,0,10
2024/11/14 11:20,4106.2,4098.2,4103.6,4098.8,2796,3440896380,Day_morning,-0.001022445,0,0,0,0,10
2024/11/14 11:30,4098.6,4098.6,4098.6,4098.6,1,1229580,Day_morning,-0.001218442,0,0,1,1,10
2024/11/14 13:30,4084.8,4074.2,4080.4,4084.4,4244,5194627800,Day_afternoon,-0.004440541,0,0,1,1,10
2024/11/14 13:40,4088.8,4081,4084.4,4085.6,2841,3481814640,Day_afternoon,0.0009802960494069701,1,1,0,0,10
2024/11/14 13:50,4086.2,4073.6,4085.8,4080.4,2701,3304993500,Day_afternoon,0.0003427676035647753,1,1,0,0,10
2024/11/14 14:00,4082,4072.2,4080.6,4079.6,3210,3926085540,Day_afternoon,-0.001272701,0,0,0,0,10
2024/11/14 14:10,4083.8,4063,4079.6,4065.6,4127,5042632200,Day_afternoon,-0.000245062,0,0,1,1,10
2024/11/14 14:20,4072.6,4058.4,4065.6,4069.4,5171,6304672800,Day_afternoon,-0.003431709,0,0,0,0,10
2024/11/14 14:30,4070,4050.6,4068.8,4052.4,4861,5919854040,Day_afternoon,0.0007870916961827401,1,1,0,0,10
2024/11/14 14:40,4062,4047.2,4052.6,4048.6,5416,6588742380,Day_afternoon,-0.003981518,0,0,0,0,10
2024/11/14 14:50,4051.2,4037.2,4048.4,4041.8,7778,9436740960,Day_afternoon,-0.001036372,0,0,0,0,10
2024/11/14 15:00,4041.8,4041.8,4041.8,4041.8,1,1212540,Day_afternoon,-0.001630274,0,0,1,1,10
2024/11/15 9:20,4040,4040,4040,4040,0,0,Day_morning,-0.000445346,0,0,0,0,10
2024/11/15 9:30,4057.8,4039.4,4042,4041,10235,12429919140,Day_morning,0.0004950495049504955,1,1,0,0,10
2024/11/15 9:40,4043,4020.2,4041.4,4024.8,8347,10094720280,Day_morning,-0.000148441,0,0,1,1,10
2024/11/15 9:50,4035,4016.6,4025,4029.6,7375,8904867060,Day_morning,-0.004058,0,0,1,1,10
2024/11/15 10:00,4049,4029.8,4029.8,4047.4,5761,6983727300,Day_morning,0.0011925465838509286,1,1,0,0,10
2024/11/15 10:10,4055,4041.2,4047.8,4046,5119,6216748980,Day_morning,0.004466722914288512,1,1,0,0,10
2024/11/15 10:20,4057.2,4042,4046,4043.8,4013,4874571240,Day_morning,-0.000444686,0,0,0,0,10
2024/11/15 10:30,4044.4,4029,4044.2,4030.6,4927,5965525800,Day_morning,-0.000444884,0,0,1,1,10
2024/11/15 10:40,4050,4029.2,4031,4047.4,4333,5251207020,Day_morning,-0.003263934,0,0,1,1,10
2024/11/15 10:50,4052,4043,4046.4,4051.6,2949,3581073540,Day_morning,0.0038203919622923355,1,1,0,0,10
2024/11/15 11:00,4052.2,4032,4051.6,4033.2,3143,3809215920,Day_morning,0.0012850929221035479,1,1,0,0,10
2024/11/15 11:10,4036.8,4026,4033.2,4030,3598,4351582740,Day_morning,-0.004541416,0,0,1,1,10
2024/11/15 11:20,4035.4,4024,4029.4,4032,3312,4003072320,Day_morning,-0.00094218,0,0,1,1,10
2024/11/15 11:30,4032.4,4032.4,4032.4,4032.4,1,1209720,Day_morning,0.0007445277212487778,1,1,0,0,10
2024/11/15 13:30,4054.4,4037.4,4049.2,4037.4,3297,4000791600,Day_afternoon,0.004166253347882121,1,1,0,0,10
2024/11/15 13:40,4040.4,4029.8,4037.2,4033.2,3012,3645391680,Day_afternoon,-0.002963548,0,0,0,0,10
2024/11/15 13:50,4037,4028.2,4033.4,4030,2308,2792124900,Day_afternoon,-0.000941246,0,0,0,0,10
2024/11/15 14:00,4030,4015.2,4030,4015.6,4320,5214498360,Day_afternoon,-0.000842961,0,0,1,1,10
2024/11/15 14:10,4024.2,4013.4,4016,4017.2,4705,5671479060,Day_afternoon,-0.003473945,0,0,0,0,10
2024/11/15 14:20,4017.6,4003.2,4017.6,4004.2,5041,6064599900,Day_afternoon,0.00039840637450194727,1,1,1,1,10
2024/11/15 14:30,4016.8,3993.6,4004,4007.8,7512,9024509340,Day_afternoon,-0.003385106,0,0,0,0,10
2024/11/15 14:40,4007.8,3980.4,4007.8,3981.4,6621,7929535560,Day_afternoon,0.0009490509490510668,1,1,0,0,10
2024/11/15 14:50,3988,3969.4,3982,3973.8,9202,10978545600,Day_afternoon,-0.006437447,0,0,1,1,10
2024/11/15 15:00,3975.2,3975.2,3975.2,3975.2,1,1192560,Day_afternoon,-0.001707685,0,0,0,0,10
2024/11/18 9:20,3997.8,3997.8,3997.8,3997.8,0,0,Day_morning,0.00568524854095398,1,1,0,0,10
2024/11/18 9:30,4003.2,3975,3996.6,3977.2,14110,16894708560,Day_morning,-0.000300165,0,0,0,0,10
2024/11/18 9:40,3990,3961.8,3977,3969.2,9624,11482064700,Day_morning,-0.004904169,0,0,1,1,10
2024/11/18 9:50,4002,3966,3969,3989.4,10018,11990350320,Day_morning,-0.002011567,0,0,1,1,10
2024/11/18 10:00,4008.6,3977,3989.2,4006.4,7756,9296469720,Day_morning,0.005089443184681297,1,1,1,1,10
2024/11/18 10:10,4028.4,4003.8,4006.2,4026.8,9115,10984561020,Day_morning,0.004261506066379317,1,1,0,0,10
2024/11/18 10:20,4035.6,4020.8,4026.8,4025,7065,8537299200,Day_morning,0.005142029853726804,1,1,0,0,10
2024/11/18 10:30,4034.2,4015,4025.4,4021.8,4977,6008273940,Day_morning,-0.000347671,0,0,0,0,10
2024/11/18 10:40,4024.8,4011.2,4021.8,4012.2,4072,4908148080,Day_morning,-0.000894321,0,0,1,1,10
2024/11/18 10:50,4021.8,4009,4012.2,4016.4,3041,3663618660,Day_morning,-0.002386991,0,0,0,0,10
2024/11/18 11:00,4018,4002.6,4016.8,4012.4,3934,4730333940,Day_morning,0.0011465031653457025,1,1,0,0,10
2024/11/18 11:10,4018.8,4004,4012.2,4004,2851,3431988720,Day_morning,-0.00114519,0,0,1,1,10
2024/11/18 11:20,4019.2,4004,4004,4018.2,2811,3385174680,Day_morning,-0.002043767,0,0,0,0,10
2024/11/18 11:30,4018.2,4018.2,4018.2,4018.2,1,1205460,Day_morning,0.003546453546453554,1,1,0,0,10
2024/11/18 13:30,4003.6,3981,4003.6,3981,6132,7340702820,Day_afternoon,-0.003633468,0,0,0,0,10
2024/11/18 13:40,3984.8,3975.6,3981.2,3977.6,4511,5386719120,Day_afternoon,-0.005594965,0,0,0,0,10
2024/11/18 13:50,3981.2,3968.8,3977.4,3969.6,4359,5199610260,Day_afternoon,-0.000954486,0,0,0,0,10
2024/11/18 14:00,3971,3952.2,3969.6,3952.6,6500,7727101020,Day_afternoon,-0.00196108,0,0,1,1,10
2024/11/18 14:10,3962,3944.8,3953.4,3959.6,6897,8179080240,Day_afternoon,-0.004081016,0,0,0,0,10
2024/11/18 14:20,3975.8,3952,3960,3958.6,5205,25594462132,Day_afternoon,0.0016694490818029983,1,1,0,0,10
2024/11/18 14:30,3964.2,3940.8,3958.2,3944.8,4873,1145522925732.0,Day_afternoon,-0.000454545,0,0,1,1,10
2024/11/18 14:40,3945,3932,3944.6,3944.8,6015,5.29791E+11,Day_afternoon,-0.003435905,0,0,1,1,10
2024/11/18 14:50,3959.2,3940.4,3944.8,3954.4,5808,6884739180,Day_afternoon,5.070222582781447e-05,1,1,1,1,10
2024/11/18 15:00,3954.6,3954.6,3954.6,3954.6,3,3559080,Day_afternoon,0.002484283106874763,1,1,1,1,10
2024/11/19 9:20,3966,3966,3966,3966,0,0,Day_morning,0.002882718859050337,1,1,0,0,10
2024/11/19 9:30,3974.8,3960.2,3968,3963,10302,12261532200,Day_morning,0.0005042864346949116,1,1,0,0,10
2024/11/19 9:40,3973.6,3958.2,3963.2,3960.2,5559,6614199540,Day_morning,-0.001209677,0,0,1,1,10
2024/11/19 9:50,3971.4,3955.2,3960.2,3963,5306,6310044600,Day_morning,-0.000756964,0,0,0,0,10
2024/11/19 10:00,3969,3947.6,3963.2,3948.4,5375,6383176740,Day_morning,0.0007575374981061422,1,1,0,0,10
2024/11/19 10:10,3953.4,3943.6,3948.4,3947.6,4502,5332648980,Day_morning,-0.003734356,0,0,0,0,10
2024/11/19 10:20,3948.8,3941.8,3947.6,3944.4,3114,3685837800,Day_morning,-0.000202614,0,0,0,0,10
2024/11/19 10:30,3948.6,3937.2,3943.6,3940,4328,5118646740,Day_morning,-0.001013274,0,0,1,1,10
2024/11/19 10:40,3949.8,3937.4,3939.4,3944.6,3580,4234700820,Day_morning,-0.001065017,0,0,1,1,10
2024/11/19 10:50,3952,3943.8,3944.6,3949.4,2647,3136066800,Day_morning,0.001319997969233766,1,1,0,0,10
2024/11/19 11:00,3957.4,3947.6,3950,3948.6,2906,3445612860,Day_morning,0.0013689600973483262,1,1,0,0,10
2024/11/19 11:10,3949,3933,3949,3939.6,3876,4579958880,Day_morning,-0.000253165,0,0,1,1,10
2024/11/19 11:20,3943.6,3935,3939.4,3940.4,2603,3076582980,Day_morning,-0.002430995,0,0,0,0,10
2024/11/19 11:30,3939.8,3939.8,3939.8,3939.8,1,1181940,Day_morning,0.00010153830532577679,1,1,0,0,10
2024/11/19 13:30,3930.8,3916.4,3928.8,3921.8,5356,6301016280,Day_afternoon,-0.00279202,0,0,0,0,10
2024/11/19 13:40,3922.4,3905.4,3921.6,3906.4,5200,6102798600,Day_afternoon,-0.001832621,0,0,1,1,10
2024/11/19 13:50,3927.6,3900,3906.4,3926.8,7301,8567045280,Day_afternoon,-0.003875969,0,0,1,1,10
2024/11/19 14:00,3950,3917.2,3926.8,3940.2,9978,11785608240,Day_afternoon,0.005222199467540545,1,1,1,1,10
2024/11/19 14:10,3952,3932.6,3940.2,3952,6299,7448925000,Day_afternoon,0.003412447794641782,1,1,1,1,10
2024/11/19 14:20,3972,3947.2,3952,3970,8351,9928166940,Day_afternoon,0.0029947718389928824,1,1,0,0,10
2024/11/19 14:30,3978,3963.4,3970,3969,7276,8670216720,Day_afternoon,0.0045546558704452345,1,1,0,0,10
2024/11/19 14:40,3969.2,3954.6,3968.4,3968.6,5548,6592812120,Day_afternoon,-0.000403023,0,0,1,1,10
2024/11/19 14:50,3975.8,3964.4,3968,3973.2,5464,3.24729E+11,Day_afternoon,-0.000100796,0,0,0,0,10
2024/11/19 15:00,3973.2,3973.2,3973.2,3973.2,1,234893336,Day_afternoon,0.0013104838709676603,1,1,0,0,10
2024/11/20 9:20,3961.4,3961.4,3961.4,3961.4,0,0,Day_morning,-0.002969898,0,0,1,1,10
2024/11/20 9:30,3972.4,3957.2,3961.4,3967.2,7994,9508031100,Day_morning,0,0,0,1,1,10
2024/11/20 9:40,3976.4,3963,3967.2,3968.4,5363,6386742000,Day_morning,0.0014641288433381305,1,1,0,0,10
2024/11/20 9:50,3972.6,3958,3968,3961.6,4267,5074308360,Day_morning,0.000201653559185333,1,1,1,1,10
2024/11/20 10:00,3972.2,3958.6,3961,3961.6,4143,4928275860,Day_morning,-0.001764113,0,0,1,1,10
2024/11/20 10:10,3974.4,3960.8,3961.6,3974.4,3506,4173793260,Day_morning,0.00015147689977279555,1,1,0,0,10
2024/11/20 10:20,3975.6,3961.6,3974.6,3961.8,3480,4141620900,Day_morning,0.003281502423263305,1,1,0,0,10
2024/11/20 10:30,3967.2,3956,3961.8,3959.6,4071,4836714240,Day_morning,-0.00322045,0,0,1,1,10
2024/11/20 10:40,3964.6,3957.2,3959.8,3962,2424,2880388680,Day_morning,-0.000504821,0,0,1,1,10
2024/11/20 10:50,3973.8,3960.4,3962.2,3972.4,3362,4001948580,Day_morning,0.0006060912167280552,1,1,1,1,10
2024/11/20 11:00,3983.8,3970.6,3972.4,3975.8,5171,6168805080,Day_morning,0.002574327393872089,1,1,0,0,10
2024/11/20 11:10,3979.6,3970.4,3975.4,3973.8,2912,3471952980,Day_morning,0.0007552109555934994,1,1,1,1,10
2024/11/20 11:20,3988.2,3973.8,3973.8,3988.2,4095,4892592600,Day_morning,-0.000402475,0,0,1,1,10
2024/11/20 11:30,3988.2,3988.2,3988.2,3988.2,2,2392920,Day_morning,0.0036237354673107625,1,1,0,0,10
2024/11/20 13:30,3994.6,3978,3994.2,3979.6,5545,6628472640,Day_afternoon,0.0015044380923725509,1,1,0,0,10
2024/11/20 13:40,3983,3970.4,3980,3971.2,4746,5661362520,Day_afternoon,-0.003555155,0,0,1,1,10
2024/11/20 13:50,3977.2,3970.4,3972,3976,2837,3382148700,Day_afternoon,-0.00201005,0,0,0,0,10
2024/11/20 14:00,3976.8,3964.8,3976,3972.8,4341,5170431420,Day_afternoon,0.001007049345417954,1,1,0,0,10
2024/11/20 14:10,3973.2,3963,3972.6,3971.4,2798,3330473460,Day_afternoon,-0.000855131,0,0,1,1,10
2024/11/20 14:20,3981.4,3969,3971,3979.4,3268,3898744860,Day_afternoon,-0.000402759,0,0,0,0,10
2024/11/20 14:30,3985.6,3976,3979.4,3976.8,3214,3839264160,Day_afternoon,0.0021153361873582632,1,1,1,1,10
2024/11/20 14:40,3985.6,3973,3976.8,3985.6,3038,3628503180,Day_afternoon,-0.000653365,0,0,0,0,10
2024/11/20 14:50,3985.6,3979.8,3985.6,3979.8,3718,4441967460,Day_afternoon,0.0022128344397505106,1,1,0,0,10
2024/11/20 15:00,3980,3980,3980,3980,4,4776000,Day_afternoon,-0.001405058,0,0,0,0,10
2024/11/21 9:20,3974.8,3974.8,3974.8,3974.8,0,0,Day_morning,-0.001306533,0,0,1,1,10
2024/11/21 9:30,3990,3973.8,3974.8,3982.2,6797,8119235700,Day_morning,0,0,0,0,0,10
2024/11/21 9:40,3986.2,3976.8,3982,3976.8,3861,4612102920,Day_morning,0.0018114118949381641,1,1,0,0,10
2024/11/21 9:50,3978.6,3968.4,3976.6,3971,4537,5408388900,Day_morning,-0.001356102,0,0,1,1,10
2024/11/21 10:00,3978,3969.4,3971.6,3975.8,2875,3427244160,Day_morning,-0.001257356,0,0,0,0,10
2024/11/21 10:10,3977.8,3966,3975.8,3968.6,3101,3694526880,Day_morning,0.0010575083089938708,1,1,1,1,10
2024/11/21 10:20,3981,3967.4,3969.2,3978.8,2727,3251466660,Day_morning,-0.001660043,0,0,1,1,10
2024/11/21 10:30,3985.8,3978.2,3978.6,3983.4,3412,4076811420,Day_morning,0.0023682354126777216,1,1,0,0,10
2024/11/21 10:40,3984.2,3971,3983.8,3974,3366,4014348360,Day_morning,0.0013069924093902507,1,1,0,0,10
2024/11/21 10:50,3977,3971,3974,3972.6,2460,2933064960,Day_morning,-0.002459963,0,0,0,0,10
2024/11/21 11:00,3974.6,3968,3972.6,3971.2,2352,2802110820,Day_morning,-0.00035229,0,0,1,1,10
2024/11/21 11:10,3975.2,3970.6,3971.2,3973.4,1437,1712627100,Day_morning,-0.000352414,0,0,0,0,10
2024/11/21 11:20,3978.6,3970.4,3973.4,3972.4,1841,2195364780,Day_morning,0.0005539887187753223,1,1,1,1,10
2024/11/21 11:30,3972.4,3972.4,3972.4,3972.4,0,0,Day_morning,-0.000251674,0,0,0,0,10
2024/11/21 13:30,3989,3978.8,3986.4,3980,3413,4078542780,Day_afternoon,0.003524317792770182,1,1,1,1,10
2024/11/21 13:40,3989.4,3980,3980,3989,2403,2872219560,Day_afternoon,-0.001605459,0,0,0,0,10
2024/11/21 13:50,3993.8,3976.2,3988.6,3976.2,4566,5457516660,Day_afternoon,0.0021608040201004375,1,1,0,0,10
2024/11/21 14:00,3979.8,3967.8,3976,3968.4,4160,4959399180,Day_afternoon,-0.003159003,0,0,1,1,10
2024/11/21 14:10,3973.2,3960.2,3968.2,3970.2,4798,5711020380,Day_afternoon,-0.001961771,0,0,1,1,10
2024/11/21 14:20,3978.4,3966.2,3970,3977,3430,4087853880,Day_afternoon,0.0004536061690438853,1,1,1,1,10
2024/11/21 14:30,3983.8,3975.4,3977,3980,3475,4148763660,Day_afternoon,0.0017632241813601013,1,1,1,1,10
2024/11/21 14:40,3990.8,3980,3980,3987.2,3733,4463849340,Day_afternoon,0.0007543374402816383,1,1,1,1,10
2024/11/21 14:50,3990.4,3985,3987.2,3989.4,3647,4363460700,Day_afternoon,0.0018090452261305678,1,1,0,0,10
2024/11/21 15:00,3989.2,3989.2,3989.2,3989.2,2,2393520,Day_afternoon,0.0005016051364366003,1,1,0,0,10
2024/11/22 9:20,3985,3985,3985,3985,0,0,Day_morning,-0.001052843,0,0,0,0,10
2024/11/22 9:30,3991,3979,3985,3979.6,5703,6819064080,Day_morning,0,0,0,1,1,10
2024/11/22 9:40,3984.8,3978,3979,3983.8,3244,3874109340,Day_morning,-0.001505646,0,0,0,0,10
2024/11/22 9:50,3984.8,3972,3983.4,3972,3338,3983819460,Day_morning,0.0011058054787635996,1,1,0,0,10
2024/11/22 10:00,3980.6,3968.2,3972,3968.4,4095,4882217340,Day_morning,-0.002861877,0,0,0,0,10
2024/11/22 10:10,3968.6,3960,3968.6,3966.8,6142,7304484360,Day_morning,-0.000855992,0,0,0,0,10
2024/11/22 10:20,3967.2,3959,3966.8,3962,3075,3655869720,Day_morning,-0.00045356,0,0,1,1,10
2024/11/22 10:30,3966.8,3955.4,3962.2,3966.6,4695,5578659780,Day_morning,-0.001159625,0,0,1,1,10
2024/11/22 10:40,3968.8,3962.8,3966.6,3967.2,2810,3343201320,Day_morning,0.001110494169905607,1,1,0,0,10
2024/11/22 10:50,3966.8,3959,3966.8,3961.4,2674,3178446600,Day_morning,5.042101547925171e-05,1,1,1,1,10
2024/11/22 11:00,3967.8,3958,3961.4,3963.2,2745,3263607000,Day_morning,-0.001361299,0,0,1,1,10
2024/11/22 11:10,3968.2,3962.6,3963.2,3965.4,1885,2242780440,Day_morning,0.00045438481344972637,1,1,0,0,10
2024/11/22 11:20,3967,3938,3966,3938.8,5535,6563623020,Day_morning,0.0007064997981429677,1,1,0,0,10
2024/11/22 11:30,3938,3938,3938,3938,20,23629620,Day_morning,-0.00706001,0,0,0,0,10
2024/11/22 13:30,3923.2,3915.2,3921.4,3916.8,3044,3578487660,Day_afternoon,-0.004215338,0,0,1,1,10
2024/11/22 13:40,3922.2,3909.8,3916.2,3922,4215,4951254600,Day_afternoon,-0.001326057,0,0,0,0,10
2024/11/22 13:50,3926.6,3908.6,3922.2,3909,4274,5022968640,Day_afternoon,0.0015320974413972621,1,1,0,0,10
2024/11/22 14:00,3909.4,3897.6,3909.4,3906,5810,6803770740,Day_afternoon,-0.003263475,0,0,0,0,10
2024/11/22 14:10,3908.6,3895.2,3905.4,3896.4,4644,5434831860,Day_afternoon,-0.001023175,0,0,1,1,10
2024/11/22 14:20,3907.4,3894.8,3896,3907,3548,4152547200,Day_afternoon,-0.002406924,0,0,0,0,10
2024/11/22 14:30,3907.2,3880.8,3907,3883.4,5592,6528124980,Day_afternoon,0.0028234086242300283,1,1,0,0,10
2024/11/22 14:40,3888.6,3868.2,3883.4,3869.8,6774,7881736380,Day_afternoon,-0.00604044,0,0,0,0,10
2024/11/22 14:50,3871.6,3853.2,3869,3860.4,10844,12559611240,Day_afternoon,-0.003708091,0,0,1,1,10
2024/11/22 15:00,3860.8,3860.8,3860.8,3860.8,1,1158240,Day_afternoon,-0.002119411,0,0,0,0,10
2024/11/25 9:20,3878.2000000000003,3878.2000000000003,3878.2000000000003,3878.2000000000003,0,0,Day_morning,0.004506837961044452,1,1,1,1,10
2024/11/25 9:30,3884.4,3869.4,3875.8,3881.8,12336,14342253420,Day_morning,-0.000618844,0,0,0,0,10
2024/11/25 9:40,3887,3867.8,3882,3871.4,6560,7632155340,Day_morning,0.0015996697456008846,1,1,0,0,10
2024/11/25 9:50,3871.6,3853.4,3871.4,3858.6,6474,7498983780,Day_morning,-0.002730551,0,0,0,0,10
2024/11/25 10:00,3866.6,3855.6,3858.6,3857.6,4471,5179888500,Day_morning,-0.003306297,0,0,1,1,10
2024/11/25 10:10,3874,3856.8,3858.2,3866.8,4521,5245502340,Day_morning,-0.000103665,0,0,0,0,10
2024/11/25 10:20,3872,3861.4,3867,3866,2567,2977770000,Day_morning,0.0022808563578871066,1,1,0,0,10
2024/11/25 10:30,3873.4,3863.4,3866,3865,2443,2835120360,Day_morning,-0.000258598,0,0,0,0,10
2024/11/25 10:40,3866.8,3857.6,3865,3857.6,2626,3042700380,Day_morning,-0.000258665,0,0,0,0,10
2024/11/25 10:50,3859.2,3851,3857.6,3853.6,3619,4185886020,Day_morning,-0.001914618,0,0,0,0,10
2024/11/25 11:00,3856.6,3846.8,3854.4,3848.8,2718,3140537220,Day_morning,-0.000829531,0,0,1,1,10
2024/11/25 11:10,3856.8,3842.2,3848.6,3853.8,3409,3935767620,Day_morning,-0.001504774,0,0,0,0,10
2024/11/25 11:20,3854.8,3831.8,3853.8,3833,4029,4643862780,Day_morning,0.001351140674531015,1,1,1,1,10
2024/11/25 11:30,3833,3833,3833,3833,0,0,Day_morning,-0.00539727,0,0,0,0,10
2024/11/25 13:30,3842.6,3832,3842.6,3834,3439,3957924000,Day_afternoon,0.002504565614401155,1,1,0,0,10
2024/11/25 13:40,3836.6,3825.6,3834,3833,3472,3989527620,Day_afternoon,-0.002238068,0,0,0,0,10
2024/11/25 13:50,3837.6,3823,3833,3824,3641,4182382260,Day_afternoon,-0.000260824,0,0,0,0,10
2024/11/25 14:00,3825.4,3809.4,3823.2,3822.2,5987,6855985380,Day_afternoon,-0.002556744,0,0,0,0,10
2024/11/25 14:10,3825.4,3804,3822.4,3810.4,4757,5439388080,Day_afternoon,-0.000209249,0,0,1,1,10
2024/11/25 14:20,3835,3807.2,3810.6,3816.8,6369,7306748580,Day_afternoon,-0.003087066,0,0,1,1,10
2024/11/25 14:30,3833.8,3812.6,3816.4,3831.8,4808,5516400480,Day_afternoon,0.0015220700152207556,1,1,1,1,10
2024/11/25 14:40,3843.6,3830,3832.6,3835.4,4892,5632728600,Day_afternoon,0.004244838067288592,1,1,1,1,10
2024/11/25 14:50,3842.8,3832.4,3835.4,3839,5049,5812533720,Day_afternoon,0.0007305745446954948,1,1,0,0,10
